mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_52789,CC#CC1(CN(C1)C)O,3.0265299999999997,0.8965799999999999,0.77988,1.4768,86.24,-0.2119,0.0373,0.2492,1566.5479999999998,0.167966,-403.09423799999996,-403.08376200000004,-403.082817,-403.131039,37.008,-1892.1849910191,-1903.3866541779998,-1914.647930692,-1759.0294637460001
gdb_131640,c1c(c(on1)C=O)CO,2.69845,1.2703200000000001,0.8801899999999999,5.7561,68.12,-0.2715,-0.0831,0.1885,1221.0441,0.099922,-473.810434,-473.802179,-473.80123499999996,-473.844442,28.531,-1441.771580999,-1449.034370165,-1456.738298158,-1346.4642590610001
gdb_85851,CC1(C)CC(O)C1(C)O,2.08129,1.40399,1.29558,1.5353,80.77,-0.2362,0.0625,0.2987,1182.5228,0.202376,-425.42427999999995,-425.41366500000004,-425.412721,-425.458466,41.18899999999999,-2110.8750150641,-2124.6551127039997,-2137.6960047420002,-1956.074192345
gdb_117192,CCCC(=O)C1(C)CN1,3.4212599999999997,0.8608600000000001,0.74588,2.5427,83.77,-0.2498,-0.0194,0.2304,1614.6159,0.19225799999999998,-404.35700499999996,-404.34659700000003,-404.34565299999997,-404.39313,37.622,-2056.7310285081,-2069.7524677670003,-2082.2003638,-1909.780343379
gdb_74004,CC1=C2CC=CC2OC1,2.71767,1.66493,1.10666,1.8465,83.58,-0.2251,0.0173,0.2424,1112.6695,0.160355,-385.901294,-385.89342200000004,-385.892478,-385.933584,30.463,-1920.0576857811,-1932.0054571411,-1942.674365159,-1791.0650532141
gdb_124626,CC(C)Nc1ccno1,4.23013,0.94455,0.87169,3.9512,80.16,-0.204,0.0188,0.2228,1392.3285,0.159022,-419.209064,-419.199989,-419.199044,-419.24346,33.567,-1815.6351681091,-1826.8267911241,-1837.495071633,-1687.3478556581
gdb_9456,OC1(CNC1=N)C#C,2.9251400000000003,1.80263,1.6910599999999998,2.438,65.57,-0.2419,0.0115,0.2534,849.5562,0.10569500000000001,-378.666226,-378.658194,-378.65725,-378.69838599999997,29.605999999999998,-1379.532728343,-1386.935452016,-1394.640007518,-1285.7113477171001
gdb_64202,CC1(O)CCC11CCO1,2.4478299999999997,1.49064,1.3744100000000001,2.4374,78.29,-0.2309,0.0672,0.2981,1090.8924,0.180828,-424.198803,-424.18958399999997,-424.18864,-424.232538,35.368,-1969.7287881851,-1982.6077829010999,-1994.462682929,-1828.0159206791
gdb_38017,C1C2N=C3OC4C2N1C34,3.55157,2.24857,1.84532,2.324,67.83,-0.21100000000000002,-0.0644,0.1466,754.335,0.11403699999999999,-416.640831,-416.635233,-416.634289,-416.670343,24.193,-1459.74908634,-1469.5683471720001,-1477.86527117,-1355.1389434769999
gdb_51725,N=COC1CCC11CC1,2.92314,1.08503,0.88218,3.1962,83.01,-0.2535,0.027000000000000003,0.2805,1366.1512,0.170525,-403.120712,-403.11175099999997,-403.11080699999997,-403.15567200000004,33.143,-1908.797664285,-1920.950003579,-1932.211907602,-1774.486892943
gdb_91699,CC1CC2OC1C=C2C,2.58324,1.5127899999999999,1.37594,1.7108,82.3,-0.23199999999999998,0.0197,0.2517,1088.6586,0.18395699999999998,-387.103137,-387.094985,-387.094041,-387.13543300000003,32.544000000000004,-2046.3733649541,-2059.9225392821,-2071.77743931,-1904.013535669
gdb_111784,CC1C2COC1C2CO,2.9773099999999997,1.18508,1.07243,2.2891,78.41,-0.2351,0.0723,0.3074,1230.8573,0.183364,-424.194324,-424.185664,-424.18472,-424.2277,33.399,-1966.9181753741,-1980.147947621,-1992.0028476491,-1824.9800321371
gdb_50274,O=CC1CN2CC12C#N,2.8940200000000003,1.31091,1.09725,2.2943,71.03,-0.2638,-0.0512,0.2126,1095.0346,0.11221099999999999,-416.775762,-416.767789,-416.76684500000005,-416.808962,28.75,-1544.419503219,-1552.748430176,-1561.0453541739998,-1442.1236135479999
gdb_85857,CC1OC(C)(C)C1(C)C,1.9609299999999998,1.46315,1.31182,1.5423,88.22,-0.2359,0.0735,0.3094,1227.6019999999999,0.225559,-389.498981,-389.488098,-389.487154,-389.533764,41.931999999999995,-2294.0837977221,-2309.4734559470003,-2323.700339995,-2126.542659776
gdb_62078,CC(=O)C(O)CCC=O,3.48979,0.70133,0.6188600000000001,2.6515,74.18,-0.251,-0.0386,0.2124,1753.1409,0.154999,-460.194189,-460.18366399999996,-460.18272,-460.23145999999997,36.059,-1830.5002288101,-1840.781963775,-1851.4508717929998,-1704.1211712279999
gdb_128676,COc1ccc(=O)[nH]n1,4.89012,1.07518,0.8863,3.5637,72.33,-0.2233,-0.0587,0.1647,1239.6266,0.11410799999999999,-453.98129000000006,-453.973551,-453.972606,-454.013739,28.688000000000002,-1536.714320208,-1545.1894567620002,-1553.485753251,-1433.6911476060998
gdb_103063,OCC1(C#N)C2CNC12,2.43109,1.55719,1.1372799999999998,5.7543,72.94,-0.2518,0.0246,0.2763,1083.1397,0.137304,-417.959048,-417.95100099999996,-417.95005699999996,-417.99176,30.61,-1659.090497879,-1669.150094658,-1678.633010666,-1543.117422044
gdb_6060,C(#CC(=O)N)C(=O)N,5.6948,0.8785299999999999,0.76739,1.0071,62.97,-0.2673,-0.0609,0.2063,1357.8921,0.082453,-414.688052,-414.679052,-414.678108,-414.724261,29.706999999999997,-1256.8955069281,-1261.913068892,-1268.4316323839998,-1178.729848343
gdb_106157,OCC12C3CN1CC23O,2.54767,1.5428,1.2408299999999999,2.6038,71.61,-0.2239,0.066,0.2899,1059.5188,0.147781,-438.993435,-438.98524699999996,-438.984303,-439.02635499999997,31.539,-1692.596968443,-1703.4566391971,-1713.53255121,-1570.121016841
gdb_50960,N=COC(CC#C)C=O,1.8210400000000002,1.3062200000000002,0.79132,2.8168,73.71,-0.2621,-0.0484,0.2137,1377.1231,0.120073,-437.849199,-437.83936500000004,-437.838421,-437.885192,33.728,-1602.4302002329998,-1610.479885685,-1619.3698056879998,-1495.2535455601
gdb_74712,CC1=CC2CC1(C)C2=O,2.21042,1.70609,1.44149,2.5638,81.69,-0.2322,0.0086,0.2409,1039.274,0.15826400000000002,-385.895399,-385.886815,-385.885871,-385.928217,32.931999999999995,-1916.3585202261,-1927.8595051780999,-1938.528413196,-1787.6972124110998
gdb_17751,OC12CC3C4C(C14)C23,3.8279199999999998,2.58708,2.11429,1.2474,66.52,-0.2273,0.076,0.3033,694.4021,0.1318,-346.525463,-346.519693,-346.518749,-346.554775,24.807,-1588.411021664,-1599.0115312010998,-1607.9020787129998,-1480.047747472
gdb_9014,CC#CCC(O)C=O,4.34135,0.93422,0.80415,2.719,70.05,-0.2526,-0.0382,0.2144,1391.5795,0.12725999999999998,-383.726395,-383.716989,-383.716045,-383.76266499999997,31.648000000000003,-1577.8218072891,-1586.1400665931,-1595.030614105,-1473.5687170470999
gdb_108227,CCC12CCC1(O)C2C,2.0796099999999997,1.4578,1.1277700000000002,1.0503,86.28,-0.2355,0.0719,0.3074,1246.504,0.204302,-388.270562,-388.26048199999997,-388.25953799999996,-388.305152,38.167,-2151.091439365,-2165.2078818291,-2178.248773867,-1996.8001539541
gdb_113626,CCC1NC1C(=O)C#N,3.63109,0.87046,0.8333799999999999,4.4963,76.84,-0.2784,-0.0895,0.18899999999999997,1434.7065,0.134643,-418.001572,-417.99220499999996,-417.991261,-418.036793,32.804,-1685.7746905951,-1695.0059754941,-1704.4888915020001,-1571.376034841
gdb_123600,C1C2CN1C1=NNN=C21,4.227930000000001,1.6871900000000002,1.4564,1.9424,69.96,-0.2404,-0.0003,0.2401,875.7897,0.11726500000000001,-412.907145,-412.901123,-412.900179,-412.937435,24.328000000000003,-1465.9884083270001,-1475.540977834,-1483.8379018320002,-1361.5062773
gdb_78273,CC1C2N1C1C(C)C21C,2.46988,1.41201,1.11919,1.5819999999999999,87.08,-0.2122,0.0698,0.282,1228.8162,0.192944,-367.129663,-367.12035699999996,-367.119413,-367.162972,36.091,-2050.747730193,-2064.4613118791,-2076.909207912,-1902.286003392
gdb_12920,CC12OCC1C2CO,3.00877,1.7338200000000001,1.43393,2.0534,67.7,-0.2353,0.0693,0.3046,951.0056,0.152982,-384.893323,-384.885087,-384.884142,-384.926243,30.46,-1682.2280097271,-1693.057560049,-1703.133472062,-1562.501802563
gdb_44307,N=C1OC2C3C4NC13C24,3.49825,1.94045,1.47795,3.5099,70.46,-0.2442,0.0161,0.2603,856.3391,0.11523299999999999,-416.689256,-416.683428,-416.682484,-416.719258,24.587,-1490.136209665,-1499.8111434270002,-1508.108067425,-1385.833546212
gdb_83537,CC1C2COC1C2(C)C,2.66355,1.57869,1.26223,1.5648,84.98,-0.2343,0.0868,0.3211,1126.0936,0.206215,-388.27474,-388.265845,-388.26490099999995,-388.307402,35.73,-2153.7131719670997,-2168.5732125961,-2181.614104634,-1998.2120492041001
gdb_101757,CCC(O)CCC#CC,5.44599,0.49286,0.46956000000000003,1.5022,92.31,-0.2375,0.0652,0.3026,2411.1731,0.202396,-388.278227,-388.266324,-388.26538,-388.317817,41.008,-2155.9012958501003,-2168.873789407,-2181.914681445,-2004.747555439
gdb_127056,CCOCc1c[nH]nn1,5.79631,0.74042,0.66475,3.6674,74.76,-0.2477,0.0034,0.2511,1659.3462,0.14793599999999998,-435.258452,-435.249437,-435.248493,-435.294253,31.255,-1698.0224112570002,-1708.3625045591,-1718.438416572,-1576.9941229181
gdb_38792,C1C2OC3CC4C1C2C34,2.6459099999999998,2.34311,1.91495,1.4257,76.24,-0.2377,0.0733,0.311,830.5518,0.163331,-385.853842,-385.848045,-385.84710099999995,-385.883544,26.049,-1890.2811287129998,-1903.530981248,-1914.1998892660001,-1759.664502854
gdb_61824,CC(CC=O)N1CC1C,2.4493099999999997,0.9588399999999999,0.8362700000000001,3.7774,83.82,-0.2228,-0.0118,0.21100000000000002,1497.6327,0.191322,-404.326401,-404.31599900000003,-404.31505400000003,-404.36314,37.504,-2037.526743072,-2050.551947385,-2062.9992159089998,-1890.9613484689999
gdb_58737,CN(C)C12C3CC1OC23,3.05524,1.42877,1.2147,2.0107,79.05,-0.2129,0.0835,0.2964,1107.9857,0.17041199999999998,-403.061513,-403.053111,-403.052167,-403.094411,32.421,-1871.649758994,-1884.1528758191,-1895.4147798420001,-1736.0450640939998
gdb_76990,CC1C(C=O)N2CC12C,2.9816599999999998,1.3170600000000001,1.08437,2.2076,78.75,-0.2399,-0.0301,0.2098,1176.7806,0.168828,-403.11809900000003,-403.108778,-403.10783399999997,-403.152113,34.495,-1907.157983268,-1919.084419322,-1930.346323345,-1772.2535884120002
gdb_56499,CC(C#C)C(C)(C)C#C,2.51878,1.2200799999999998,1.0323200000000001,0.0781,90.37,-0.2549,0.0393,0.2942,1269.2921,0.177756,-349.896885,-349.88597400000003,-349.88503,-349.931857,41.236000000000004,-2053.624231449,-2065.4427359551,-2077.297635983,-1913.19963992
gdb_89720,CC1=CC(O)CC11CC1,2.44339,1.43661,1.07399,2.0926,85.47,-0.2276,0.017,0.2446,1204.0896,0.182523,-387.09546,-387.08648700000003,-387.08554300000003,-387.128989,35.001,-2041.5559783611,-2054.5899678,-2066.444867828,-1899.969867673
gdb_131768,c1c(=O)c(non1)CO,2.69318,1.5165799999999998,0.97715,1.083,64.24,-0.2708,-0.1034,0.1674,1097.0143,0.08756699999999999,-489.814897,-489.807029,-489.806084,-489.847825,28.029,-1295.967982322,-1302.584437218,-1309.694741697,-1206.3603246310001
gdb_29414,c1c(nc([nH]1)NC=O)N,5.58144,0.9923799999999999,0.84346,1.431,73.51,-0.1803,-0.0081,0.1723,1283.2659,0.115275,-450.195078,-450.187051,-450.18610700000005,-450.227686,30.013,-1509.993104461,-1518.286890914,-1526.5838149120002,-1406.709515624
gdb_5323,CC(O)C1=COC=C1,4.48979,1.4905899999999999,1.1703299999999999,1.5424,65.84,-0.2236,0.0178,0.2415,996.9563,0.130772,-383.764862,-383.757279,-383.756334,-383.79705099999995,28.355,-1601.9601959921,-1611.4224042029998,-1620.312324206,-1495.146241521
gdb_76197,CC1(O)C(O)C11COC1,2.22245,1.42585,1.18648,4.0435,71.84,-0.2377,0.0585,0.2963,1138.5394,0.15655,-460.11013099999997,-460.100581,-460.09963700000003,-460.144133,35.330999999999996,-1777.7530772881,-1788.646633528,-1799.315541546,-1649.3226927851001
gdb_101245,CC1(C)CC1C(O)CO,3.1783200000000003,0.86982,0.80606,2.6034,82.65,-0.2507,0.0638,0.3145,1546.7057,0.203402,-425.41522000000003,-425.404488,-425.40354400000007,-425.450859,40.074,-2105.1897835239997,-2118.8964626110997,-2131.9373546491,-1951.3007313821
gdb_116345,OCC1COCC2OC12,2.9992099999999997,1.28125,0.99129,1.5476,70.84,-0.2487,0.0683,0.317,1197.7099,0.160147,-460.13673700000004,-460.128411,-460.12746699999997,-460.169854,31.443,-1794.4485817420998,-1806.110208998,-1816.779117016,-1665.462851774
gdb_27922,Cc1c(cc([nH]1)O)C=O,2.45175,1.33276,0.86808,4.7004,77.06,-0.1993,-0.0229,0.1764,1262.8638,0.123798,-437.943559,-437.934717,-437.93377300000003,-437.97719800000004,32.123000000000005,-1661.6419494730999,-1670.314123853,-1679.204043856,-1552.988138614
gdb_89691,CC1CC2(CC1N2)C#N,3.64154,1.2101899999999999,1.10894,4.2256,80.3,-0.2527,0.0124,0.2651,1153.8093,0.161649,-382.064767,-382.056923,-382.055979,-382.096879,31.063000000000002,-1861.7633546991,-1873.7280688020999,-1884.39697682,-1732.2988353641001
gdb_56023,CC(=O)CC1COCO1,3.53456,0.98726,0.8859899999999999,2.0934,72.04,-0.2409,-0.0112,0.2297,1347.559,0.15828599999999998,-460.181042,-460.17181600000004,-460.170872,-460.21665099999996,32.364000000000004,-1822.2503679871,-1833.3472371431,-1844.0161451610002,-1694.8283904470002
gdb_82491,CC12CC3C(O)C1C3O2,3.3951800000000003,1.40859,1.3824,2.1374,74.19,-0.2384,0.0703,0.3087,1023.6145,0.159883,-422.9860019999999,-422.978499,-422.977554,-423.017409,30.829,-1836.5368653901,-1848.7155600621,-1859.383840571,-1706.734118704
gdb_35688,C#CC1OCC11COC1,2.51911,1.44697,1.08197,0.1308,73.67,-0.2551,0.0094,0.2646,1125.4213,0.13446,-421.73741500000006,-421.729002,-421.72805800000003,-421.771321,30.653000000000002,-1680.8889055210998,-1690.719461515,-1700.2023775229998,-1566.0252655979998
gdb_18793,CN1C2CN3CC1C23,3.58773,2.35849,2.0756900000000003,1.1558,70.79,-0.1925,0.073,0.2655,753.3009,0.15590199999999999,-343.900969,-343.894558,-343.893614,-343.931105,25.968000000000004,-1662.826686465,-1674.8014407120002,-1684.877980234,-1541.249327751
gdb_27897,Cc1nc(cc(n1)O)N,1.9973,1.85549,0.96806,1.6825,76.2,-0.2288,-0.0026,0.2262,1167.8015,0.125905,-434.16008899999997,-434.15178399999996,-434.15084,-434.193533,31.258000000000003,-1636.6413634041,-1645.6498826079999,-1654.5398026110001,-1527.504998124
gdb_3509,OCC1C2CC1C2,6.05579,1.8300299999999998,1.7783900000000001,1.3371,64.79,-0.2617,0.076,0.3377,775.4136,0.149811,-309.655144,-309.648625,-309.647681,-309.68572400000005,24.971,-1573.2924473270002,-1584.310877858,-1593.795048884,-1461.48101118
gdb_95845,CC1CCCC(O1)C#C,2.27458,1.4138899999999999,1.115,1.2324,83.9,-0.2516,0.0405,0.2921,1209.9414,0.182513,-387.074985,-387.06600499999996,-387.065061,-387.108252,35.062,-2028.7077315861,-2041.7373284620999,-2053.59222849,-1886.9572135401002
gdb_87412,CC1CC11C2C3OC1C23,3.4215400000000002,1.38505,1.31135,1.6280000000000001,78.75,-0.2276,0.0809,0.3085,1059.0655,0.159003,-385.800232,-385.792671,-385.791727,-385.832086,30.421,-1856.6403712231,-1868.7832978821,-1879.4522059,-1727.3741447321
gdb_25887,c1c(c[nH]c1N)C(=O)N,4.33742,1.01281,0.82829,4.8467,74.67,-0.19899999999999998,0.0028,0.2018,1321.1213,0.126375,-434.13533499999994,-434.12668499999995,-434.125741,-434.168855,32.324,-1621.1080056179999,-1629.9000342170002,-1638.78995422,-1512.0193310220002
gdb_62875,CC1(C)C2CC1C2(C)O,2.68664,1.52579,1.12639,1.4180000000000001,86.24,-0.2521,0.0815,0.3336,1175.5532,0.204256,-388.22553999999997,-388.215974,-388.21502999999996,-388.259004,38.116,-2122.8397291671,-2137.2787112571,-2150.319603295,-1967.8418686220998
gdb_1323,CC1(C)NC1C#N,5.07043,1.8770200000000001,1.67008,4.9807,62.44,-0.2708,0.0174,0.2882,784.5465,0.12444300000000001,-304.696023,-304.688535,-304.687591,-304.727176,27.186,-1438.4118978129998,-1447.044539126,-1455.3427181420002,-1339.970795929
gdb_128733,COc1c(non1)C#N,2.42352,1.56615,0.95714,4.1214,63.88,-0.2944,-0.0855,0.2089,1120.3904,0.07725499999999999,-468.75838200000004,-468.750731,-468.749787,-468.79113600000005,26.561999999999998,-1248.575992606,-1254.4400642110002,-1260.9580001939999,-1165.492545988
gdb_103177,CCC1(O)C(C)CC1C,1.8141900000000002,1.46809,1.11483,1.286,88.61,-0.2468,0.0719,0.3187,1308.0419,0.226834,-389.49478700000003,-389.484004,-389.48306,-389.529618,41.31100000000001,-2291.452024976,-2306.9044341011,-2321.131318149,-2123.941007462
gdb_20465,C1OC1C1=CC=NN1,6.22296,1.47126,1.28786,2.6737,63.96,-0.2372,0.0101,0.2473,910.9278,0.109775,-378.715925,-378.709477,-378.708532,-378.74696,23.828000000000003,-1410.7192981341,-1419.1159960631,-1426.819924056,-1316.191969883
gdb_90083,OC1CC23CC(C2)CC13,3.00826,1.5567600000000001,1.39367,1.5954,82.25,-0.2509,0.0719,0.3229,1024.2098,0.185066,-387.037867,-387.030471,-387.02952700000003,-387.06919700000003,31.211,-2005.4158525241,-2019.4394236561,-2031.294323684,-1862.449849545
gdb_37935,C1CC2C3OC4C1C4C23,2.4804,2.32559,1.7622900000000001,1.3169,75.96,-0.2257,0.079,0.3046,868.1934,0.16383,-385.87327400000004,-385.867045,-385.86610099999996,-385.903591,26.815,-1902.474883601,-1915.4536522481,-1926.1225602660002,-1772.2441757770998
gdb_62063,OC(COC1CC1)C#N,4.5111,0.7883899999999999,0.73195,3.2941,73.67,-0.2607,0.0075,0.2683,1535.5672,0.145592,-439.058651,-439.04902599999997,-439.048082,-439.094587,34.063,-1733.5205953871,-1743.478535708,-1753.554447721,-1612.937210929
gdb_82105,OC1C2CN2C1C1CO1,2.96238,1.33503,1.07438,3.7579,71.68,-0.2388,0.0502,0.2891,1138.9666,0.147304,-438.99787699999996,-438.98962300000005,-438.988679,-439.031245,30.916999999999998,-1695.3843634210998,-1706.2026185810998,-1716.278530594,-1573.1895358511
gdb_108806,CCC1=NC(C)C(=N)N1,2.9243200000000003,1.1327200000000002,0.93506,3.7558,83.08,-0.2253,0.0033,0.2286,1343.1595,0.171343,-399.373716,-399.364187,-399.363243,-399.408447,34.889,-1906.6848414820001,-1918.4801281551001,-1929.7420321779998,-1771.8701804131
gdb_1824,N=C1CCC(=O)N1,5.85945,2.24095,1.65393,0.6383,56.66,-0.2573,-0.0057,0.2516,706.265,0.103992,-340.69986800000004,-340.693683,-340.692739,-340.730933,22.338,-1304.4914370689999,-1312.1639896121,-1319.2761766180001,-1219.110052493
gdb_37069,C1CC23OCOC2(C1)C3,2.95763,1.7350700000000001,1.51757,1.5581,73.08,-0.2369,0.0801,0.317,950.5342,0.161651,-423.01454900000004,-423.00753399999996,-423.00659,-423.045607,28.915,-1854.4503648129999,-1866.935283877,-1877.604191895,-1724.4286174860001
gdb_17550,CC12CC1CC21CC1,3.08243,2.06429,1.61989,0.3442,79.13,-0.235,0.0942,0.3292,901.0028,0.177107,-311.831462,-311.82376899999997,-311.822825,-311.862851,30.772,-1916.41876109,-1929.3674093051002,-1940.629940837,-1782.8729232189999
gdb_9867,C1CC1(C#CC#N)O,6.03434,0.9287700000000001,0.86146,4.7842,74.82,-0.2668,-0.0492,0.2176,1265.6749,0.094489,-361.429837,-361.42206699999997,-361.421123,-361.46227000000005,28.05,-1380.1432946001,-1386.8225003961,-1393.9340598929998,-1293.4868117361
gdb_100177,COC(C)(C=O)C(N)=O,2.07957,1.5624799999999999,1.14584,1.8267,69.27,-0.243,-0.0481,0.1949,1132.3786,0.144157,-476.252105,-476.24195199999997,-476.241008,-476.287004,36.473,-1718.2388687101002,-1727.86485677,-1737.9407687829998,-1596.7487337471
gdb_58669,CC(O)C1(OC1C)C#C,1.91672,1.4627,1.1373799999999998,0.9838,78.4,-0.2597,0.0185,0.2781,1205.5222,0.154744,-422.97491799999995,-422.964579,-422.96363499999995,-423.00998899999996,37.87,-1829.5815556341001,-1839.9806347821,-1850.6495427999998,-1702.0780019241001
gdb_19760,OC1C2C3OC1OC23,3.91141,2.35141,2.27549,1.7009,53.95,-0.2393,0.0832,0.3225,663.0209,0.10951500000000002,-419.65244800000005,-419.646987,-419.64604299999996,-419.68177199999997,22.608,-1395.0861664171,-1404.1022157291,-1411.8067712311,-1299.5893367611
gdb_1906,CC12CC1C(=O)C2,5.57165,2.1507,1.89008,3.5071,62.13,-0.2378,-0.005,0.2328,711.9686,0.124714,-308.516808,-308.51029700000004,-308.509353,-308.546939,24.837,-1486.8279822170998,-1496.0743273320002,-1504.372506348,-1388.1057563010997
gdb_125343,Cc1cnc(nn1)CO,4.82241,1.05244,0.87325,4.1891,75.08,-0.2444,-0.0783,0.1662,1289.9515,0.123976,-434.081362,-434.07285999999993,-434.07191500000005,-434.11538499999995,30.135,-1587.2394623610999,-1596.1243622920001,-1605.013654786,-1478.4664247920002
gdb_44372,O=C1CC2CC3C(O1)C23,3.3207699999999996,1.64005,1.3820299999999999,4.5386,70.79,-0.2569,0.0153,0.2721,948.1798,0.138518,-421.83903899999996,-421.83240700000005,-421.831462,-421.87010899999996,26.930999999999997,-1744.6588801371,-1755.60702966,-1765.089318159,-1628.01562469
gdb_114074,OCC1CC2(O)CC12O,2.80857,1.14386,0.95778,1.3004,72.04,-0.2288,0.0692,0.2981,1264.6685,0.1571,-460.11395,-460.10445300000003,-460.103509,-460.14797699999997,35.719,-1780.1495341591,-1791.0763483760998,-1801.7452563939999,-1651.734837381
gdb_72597,CC12COC1(C)C(=O)O2,2.204,1.70534,1.4808,4.4351,68.18,-0.2551,-0.0054,0.2497,1000.1275,0.133883,-458.975232,-458.96668099999994,-458.96573600000005,-459.008112,31.666999999999998,-1693.4453606110999,-1703.1886928541,-1712.670981353,-1577.6818727820998
gdb_82621,CC1C2CC3C(C2)C13O,2.26607,1.99013,1.49658,1.3262,80.17,-0.2372,0.0734,0.3106,992.9667,0.184881,-387.10319300000003,-387.095511,-387.094567,-387.134619,32.131,-2046.4085054579998,-2060.2526090161,-2072.107509044,-1903.5027433431
gdb_31028,CCc1cc([nH]c1N)O,2.48352,1.21809,0.8670200000000001,0.3221,79.3,-0.1725,0.064,0.2364,1350.9866,0.159153,-419.241361,-419.231419,-419.230475,-419.276526,36.317,-1835.9018262820002,-1846.5493989941,-1857.2183070121,-1708.097068252
gdb_81802,CC1C2OC2(C)C11CN1,2.09402,1.76997,1.26568,2.8459,78.82,-0.2356,0.0715,0.3071,1099.5298,0.16955399999999998,-403.088511,-403.07966400000004,-403.07872000000003,-403.121547,34.109,-1888.591246976,-1900.815122296,-1912.077026319,-1753.0731483181
gdb_90557,CC1CC2C(CC=O)N12,2.6503099999999997,1.30079,1.03545,2.7251,79.11,-0.2304,-0.0253,0.2051,1207.8907,0.169979,-403.106372,-403.09747000000004,-403.096526,-403.14024,33.281,-1899.7991852251,-1911.9885475501,-1923.250451573,-1764.8031740551
gdb_10567,OCCC1(CO1)C=O,2.884,1.47084,1.09904,1.4568,61.85,-0.2602,-0.0403,0.2199,1070.5119,0.12775799999999998,-420.85488,-420.84617199999997,-420.845228,-420.88877300000007,30.194000000000003,-1521.7714483910001,-1530.5270814679998,-1539.41762898,-1415.7707455841
gdb_58575,CC(C)C1(O)CCC=C1,2.79216,1.2370700000000001,1.08933,1.5861,86.91,-0.2474,0.0148,0.2622,1260.4672,0.205017,-388.311085,-388.301262,-388.300317,-388.345252,37.979,-2176.519986572,-2190.7976988491,-2203.837963378,-2021.9632648541
gdb_1706,C1C(CO1)(C#N)N,4.48113,2.2153400000000003,1.90956,2.2355,54.18,-0.2692,0.0157,0.2849,688.6646,0.102327,-340.611734,-340.60485,-340.603906,-340.642831,24.183000000000003,-1249.186558863,-1256.420482615,-1263.532669621,-1163.825254575
gdb_3201,C1OC2CC1CO2,4.10431,3.4647900000000003,3.0552200000000003,2.4849,55.12,-0.2475,0.0878,0.3353,552.7923,0.128648,-345.659797,-345.654708,-345.653764,-345.688445,20.535999999999998,-1439.8790138551,-1450.017049259,-1458.315228275,-1339.97016842
gdb_123610,C1C2CNC3=C2N1N=N3,3.16151,2.26587,1.51665,5.1682,70.03,-0.2182,-0.0527,0.1654,827.7991,0.115381,-412.868785,-412.86247599999996,-412.861532,-412.899389,25.1,-1441.917163087,-1451.2896375111,-1459.586561509,-1337.632069886
gdb_120299,CCCC1C2CCC12C,3.0664599999999997,0.8944799999999999,0.80862,0.2494,93.8,-0.2381,0.0874,0.3254,1605.5911,0.22861199999999998,-352.341253,-352.33119300000004,-352.330248,-352.37639900000005,38.213,-2331.783910933,-2347.6906365741,-2361.916893113,-2164.7265824260003
gdb_98262,CC(O)C(O)C(=O)CO,2.58425,1.0822100000000001,0.81001,2.6172,69.11,-0.268,-0.0382,0.2298,1404.9671,0.15538,-497.309587,-497.29906900000003,-497.298125,-497.34578600000003,37.665,-1766.2376596291,-1776.5231596479998,-1787.192067666,-1638.9298887270002
gdb_94424,OC1CNC11CCC1=O,2.55072,1.5028299999999999,1.19684,1.5078,73.04,-0.2244,-0.0259,0.1985,1081.2668,0.14748499999999998,-439.064175,-439.055729,-439.054785,-439.09756,31.791999999999998,-1736.986955103,-1747.6847285351,-1757.7606405479999,-1614.8027951860001
gdb_115053,CCC1N=COC1OC,2.5265,1.30056,0.9298700000000001,2.1394,76.38,-0.2548,0.0208,0.2757,1309.3476,0.17068699999999998,-440.30096100000003,-440.29161799999997,-440.290674,-440.335571,33.542,-1885.229681263,-1897.1416846101001,-1908.4035886331,-1750.4432580989999
gdb_119092,COCC1(CCC1)OC,2.0872599999999997,1.2845,0.9550299999999999,1.9511,82.86,-0.2415,0.077,0.3185,1371.7795,0.20358800000000002,-425.392917,-425.382537,-425.38159299999995,-425.428687,37.515,-2091.1944502971,-2105.1220125521,-2118.16290459,-1937.3876018341
gdb_72132,CC12CC3OC1CC23O,2.1701799999999998,1.97502,1.75737,0.9617,74.31,-0.2296,0.0689,0.2986,930.6498,0.159425,-422.98611500000004,-422.97841900000003,-422.977475,-423.017604,31.436,-1836.6077739071,-1848.665359342,-1859.3342673601,-1706.856482959
gdb_100777,CC(CO)C(O)C1CO1,3.7457199999999995,0.8669899999999999,0.8116399999999999,1.4493,74.68,-0.2615,0.0759,0.3374,1473.0036,0.180528,-461.33158499999996,-461.3213769999999,-461.320433,-461.36687800000004,37.236,-1916.3748354601,-1928.6325962660999,-1940.487496294,-1775.383603304
gdb_103979,CC1(CO)CC2CC12O,2.55062,1.32055,1.2201,1.1492,78.06,-0.2452,0.0735,0.3187,1153.7302,0.180751,-424.189709,-424.18015,-424.17920499999997,-424.22326100000004,36.946,-1964.0222213391,-1976.6878629951002,-1988.542135514,-1822.1945196860001
gdb_82041,CC1C2CC2C11CCC1,2.58445,1.45815,1.2314399999999999,0.2307,88.97,-0.2442,0.0891,0.3332,1161.6671,0.206525,-351.11991,-351.111359,-351.110415,-351.152702,34.334,-2193.23180626,-2208.3083374941,-2221.349229532,-2038.068283339
